ID,alpha,beta,n_simulation,initial_value,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,mean,median,mode,Q1,Q3
1252,2.1,2.05,100,400,0,50,23,16,8,1,1,1,0,2.94,2.5,2,2,4
1253,2.1,2.05,100,500,0,46,24,15,8,2,3,2,0,3.13,3,2,2,4
1254,2.1,2.05,100,600,0,44,30,17,4,2,2,1,0,3,3,2,2,4
1255,2.1,2.05,100,700,0,47,29,13,5,3,1,2,0,2.99,3,2,2,3
1256,2.1,2.15,100,200,22,33,25,15,2,1,2,0,0,2.53,2,2,2,3
1257,2.1,2.15,100,300,27,36,15,12,6,2,1,1,0,2.49,2,2,1,3
1258,2.1,2.15,100,400,20,46,19,5,7,1,1,1,0,2.45,2,2,2,3
1259,2.1,2.15,100,500,29,34,23,9,5,0,0,0,0,2.27,2,2,1,3
1260,2.1,2.15,100,600,21,36,24,10,2,3,1,3,0,2.64,2,2,2,3
1261,2.1,2.15,100,700,20,42,20,10,2,4,1,1,0,2.53,2,2,2,3
1262,2.1,2.2,100,200,19,47,19,8,3,1,2,1,0,2.45,2,2,2,3
1263,2.1,2.2,100,300,34,32,19,8,5,2,0,0,0,2.24,2,1,1,3
1264,2.1,2.2,100,400,20,41,18,12,4,2,1,2,0,2.59,2,2,2,3
1265,2.1,2.2,100,500,31,39,16,7,5,1,1,0,0,2.23,2,2,1,3
1266,2.1,2.2,100,600,27,31,25,8,3,1,5,0,0,2.52,2,2,1,3
1267,2.1,2.2,100,700,19,40,20,11,4,3,1,2,0,2.64,2,2,2,3
1268,2.1,2.25,100,200,27,37,21,8,4,1,2,0,0,2.36,2,2,1,3
1269,2.1,2.25,100,300,31,31,18,13,3,3,1,0,0,2.39,2,1,1,3
1270,2.1,2.25,100,400,26,37,16,7,5,3,4,2,0,2.63,2,2,1,3
1271,2.1,2.25,100,500,29,33,19,11,4,2,1,1,0,2.43,2,2,1,3
1272,2.1,2.25,100,600,26,42,23,5,3,1,0,0,0,2.2,2,2,1,3
1273,2.1,2.25,100,700,19,45,20,13,0,3,0,0,0,2.39,2,2,2,3
1274,2.15,2,100,200,0,59,19,13,5,3,0,1,0,2.78,2,2,2,3
1275,2.15,2,100,300,0,54,29,10,4,1,0,2,0,2.77,2,2,2,3
1276,2.15,2,100,400,0,51,24,11,8,3,1,2,0,2.99,2,2,2,3.25
1277,2.15,2,100,500,0,45,28,15,9,2,0,1,0,2.99,3,2,2,4
1278,2.15,2,100,600,0,52,20,15,7,2,3,1,0,3,2,2,2,4
1279,2.15,2,100,700,0,52,26,12,5,2,1,2,0,2.9,2,2,2,3
1280,2.15,2.05,100,200,0,55,24,11,5,4,1,0,0,2.82,2,2,2,3
1281,2.15,2.05,100,300,0,46,34,10,5,2,1,2,0,2.94,3,2,2,3
1282,2.15,2.05,100,400,0,56,19,13,6,2,1,3,0,2.94,2,2,2,3.25
1283,2.15,2.05,100,500,0,48,30,11,5,4,1,1,0,2.94,3,2,2,3
1284,2.15,2.05,100,600,0,50,27,13,7,2,0,1,0,2.88,2.5,2,2,3
1285,2.15,2.05,100,700,0,51,13,12,9,7,2,6,0,3.38,2,2,2,4
1286,2.15,2.1,100,200,0,47,23,11,7,6,3,3,0,3.23,3,2,2,4
1287,2.15,2.1,100,300,0,46,26,15,7,4,1,1,0,3.04,3,2,2,4
1288,2.15,2.1,100,400,0,50,25,10,8,2,2,3,0,3.05,2.5,2,2,3.25
1289,2.15,2.1,100,500,0,51,20,18,6,2,1,2,0,2.99,2,2,2,4
1290,2.15,2.1,100,600,0,35,26,21,11,5,0,2,0,3.33,3,2,2,4
1291,2.15,2.1,100,700,0,51,17,20,8,1,3,0,0,3,2,2,2,4
1292,2.15,2.2,100,200,27,39,15,10,2,4,3,0,0,2.45,2,2,1,3
1293,2.15,2.2,100,300,20,40,19,9,5,5,2,0,0,2.62,2,2,2,3
1294,2.15,2.2,100,400,21,32,21,9,6,3,5,3,0,2.91,2,2,2,4
1295,2.15,2.2,100,500,30,28,24,7,6,3,0,2,0,2.5,2,1,1,3
1296,2.15,2.2,100,600,29,37,18,8,4,1,0,3,0,2.39,2,2,1,3
1297,2.15,2.2,100,700,26,33,23,11,5,2,0,0,0,2.42,2,2,1,3
1298,2.15,2.25,100,200,22,32,27,14,5,0,0,0,0,2.48,2,2,2,3
1299,2.15,2.25,100,300,35,33,19,5,6,1,1,0,0,2.21,2,1,1,3
1300,2.15,2.25,100,400,22,41,14,14,2,3,1,3,0,2.61,2,2,2,3
1301,2.15,2.25,100,500,25,39,17,12,5,1,1,0,0,2.4,2,2,1.75,3
1302,2.15,2.25,100,600,19,45,18,10,4,2,2,0,0,2.49,2,2,2,3
1303,2.15,2.25,100,700,15,47,19,12,4,0,3,0,0,2.55,2,2,2,3
1304,2.15,2.3,100,200,34,30,19,11,3,2,0,1,0,2.3,2,1,1,3
1305,2.15,2.3,100,300,23,44,11,11,3,4,3,1,0,2.56,2,2,2,3
1306,2.15,2.3,100,400,23,44,17,5,6,3,0,2,0,2.46,2,2,2,3
1307,2.15,2.3,100,500,27,43,19,8,0,0,2,1,0,2.24,2,2,1,3
1308,2.15,2.3,100,600,24,45,15,8,3,2,2,1,0,2.4,2,2,2,3
1309,2.15,2.3,100,700,29,43,17,5,3,3,0,0,0,2.19,2,2,1,3
1310,2.2,2.05,100,200,0,42,36,13,7,1,1,0,0,2.92,3,2,2,3
1311,2.2,2.05,100,300,0,46,24,19,5,3,1,2,0,3.06,3,2,2,4
1312,2.2,2.05,100,400,0,56,19,13,8,2,2,0,0,2.87,2,2,2,3.25
1313,2.2,2.05,100,500,0,54,24,11,4,4,1,2,0,2.91,2,2,2,3
1314,2.2,2.05,100,600,0,44,24,15,8,5,2,2,0,3.2,3,2,2,4
1315,2.2,2.05,100,700,0,54,21,12,4,3,3,3,0,3.02,2,2,2,3.25
1316,2.2,2.1,100,200,0,57,24,12,5,1,0,1,0,2.73,2,2,2,3
1317,2.2,2.1,100,300,0,55,25,10,5,3,1,1,0,2.83,2,2,2,3
1318,2.2,2.1,100,400,0,53,27,10,6,1,2,1,0,2.85,2,2,2,3
1319,2.2,2.1,100,500,0,55,22,7,8,3,4,1,0,2.98,2,2,2,3
1320,2.2,2.1,100,600,0,55,19,14,4,5,2,1,0,2.95,2,2,2,4
1321,2.2,2.1,100,700,0,44,32,14,5,3,1,1,0,2.98,3,2,2,3
1322,2.2,2.15,100,200,0,44,28,10,12,4,2,0,0,3.1,3,2,2,4
1323,2.2,2.15,100,300,0,46,24,11,8,5,4,2,0,3.22,3,2,2,4
1324,2.2,2.15,100,400,0,54,27,9,6,0,4,0,0,2.83,2,2,2,3
1325,2.2,2.15,100,500,0,47,29,14,4,1,2,3,0,3.01,3,2,2,3
1326,2.2,2.15,100,600,0,58,19,12,7,1,0,3,0,2.86,2,2,2,3
1327,2.2,2.15,100,700,0,42,29,16,4,3,3,3,0,3.18,3,2,2,4
1328,2.2,2.25,100,200,28,33,22,5,8,2,1,1,0,2.47,2,2,1,3
1329,2.2,2.25,100,300,22,45,16,7,4,4,1,1,0,2.47,2,2,2,3
1330,2.2,2.25,100,400,19,37,21,12,4,1,3,3,0,2.75,2,2,2,3
1331,2.2,2.25,100,500,18,42,21,12,4,1,1,1,0,2.54,2,2,2,3
1332,2.2,2.25,100,600,25,38,19,5,9,1,2,1,0,2.51,2,2,1.75,3
1333,2.2,2.25,100,700,32,31,13,11,5,3,4,1,0,2.56,2,1,1,3
1334,2.2,2.3,100,200,26,27,27,9,5,3,2,1,0,2.62,2,2,1,3
1335,2.2,2.3,100,300,22,35,17,14,4,5,0,3,0,2.73,2,2,2,4
1336,2.2,2.3,100,400,27,39,20,7,6,1,0,0,0,2.29,2,2,1,3
1337,2.2,2.3,100,500,23,36,20,10,6,2,1,2,0,2.6,2,2,2,3
1338,2.2,2.3,100,600,21,38,18,12,8,2,0,1,0,2.59,2,2,2,3
1339,2.2,2.3,100,700,26,37,15,11,9,2,0,0,0,2.46,2,2,1,3
1340,2.2,2.35,100,200,32,29,19,6,6,3,2,3,0,2.57,2,1,1,3
1341,2.2,2.35,100,300,29,38,19,6,4,3,1,0,0,2.31,2,2,1,3
1342,2.2,2.35,100,400,30,41,12,5,9,2,0,1,0,2.33,2,2,1,3
1343,2.2,2.35,100,500,28,42,16,8,3,2,1,0,0,2.26,2,2,1,3
1344,2.2,2.35,100,600,25,38,17,10,3,2,1,4,0,2.58,2,2,1.75,3
1345,2.2,2.35,100,700,32,32,19,7,3,3,2,2,0,2.44,2,1,1,3
1346,2.25,2.1,100,200,0,57,23,11,1,3,3,2,0,2.87,2,2,2,3
1347,2.25,2.1,100,300,0,41,26,14,9,2,3,5,0,3.34,3,2,2,4
1348,2.25,2.1,100,400,0,49,22,10,13,3,0,3,0,3.11,3,2,2,4
1349,2.25,2.1,100,500,0,46,22,18,6,3,1,4,0,3.17,3,2,2,4
1350,2.25,2.1,100,600,0,45,25,18,6,2,1,3,0,3.1,3,2,2,4
1351,2.25,2.1,100,700,0,49,24,12,7,7,0,1,0,3.03,3,2,2,4
1352,2.25,2.15,100,200,0,56,24,10,3,3,3,1,0,2.86,2,2,2,3
1353,2.25,2.15,100,300,0,54,22,13,7,1,2,1,0,2.89,2,2,2,3
1354,2.25,2.15,100,400,0,52,30,11,3,2,0,2,0,2.81,2,2,2,3
1355,2.25,2.15,100,500,0,53,24,11,9,2,0,1,0,2.87,2,2,2,3
1356,2.25,2.15,100,600,0,43,31,11,9,5,1,0,0,3.05,3,2,2,4
1357,2.25,2.15,100,700,0,53,24,11,2,4,5,1,0,2.99,2,2,2,3
1358,2.25,2.2,100,200,0,53,23,8,10,2,3,1,0,2.98,2,2,2,3
1359,2.25,2.2,100,300,0,53,17,13,10,2,3,2,0,3.08,2,2,2,4
1360,2.25,2.2,100,400,0,52,29,11,2,3,2,1,0,2.85,2,2,2,3
1361,2.25,2.2,100,500,0,49,28,9,6,7,0,1,0,2.98,3,2,2,3
1362,2.25,2.2,100,600,0,55,23,12,3,5,1,1,0,2.87,2,2,2,3
1363,2.25,2.2,100,700,0,45,25,18,8,2,1,1,0,3.04,3,2,2,4
1364,2.25,2.3,100,200,25,38,20,6,4,3,3,1,0,2.52,2,2,1.75,3
1365,2.25,2.3,100,300,27,35,17,10,5,3,3,0,0,2.52,2,2,1,3
1366,2.25,2.3,100,400,21,40,18,7,5,2,4,3,0,2.72,2,2,2,3
1367,2.25,2.3,100,500,29,32,16,12,4,4,0,3,0,2.57,2,2,1,3
1368,2.25,2.3,100,600,18,35,22,13,5,4,2,1,0,2.77,2,2,2,3.25
1369,2.25,2.3,100,700,22,46,14,11,4,1,0,2,0,2.42,2,2,2,3
1370,2.25,2.35,100,200,29,33,23,6,5,3,1,0,0,2.38,2,2,1,3
1371,2.25,2.35,100,300,25,34,23,9,5,1,0,3,0,2.53,2,2,1.75,3
1372,2.25,2.35,100,400,28,32,19,10,5,4,2,0,0,2.52,2,2,1,3
1373,2.25,2.35,100,500,19,36,21,11,7,4,1,1,0,2.72,2,2,2,3
1374,2.25,2.35,100,600,24,43,16,11,4,1,1,0,0,2.35,2,2,2,3
1375,2.25,2.35,100,700,22,46,12,13,4,1,1,1,0,2.43,2,2,2,3
1376,2.25,2.4,100,200,19,34,27,12,2,3,3,0,0,2.65,2,2,2,3
1377,2.25,2.4,100,300,32,34,16,8,6,1,2,1,0,2.38,2,2,1,3
1378,2.25,2.4,100,400,30,32,20,11,5,0,1,1,0,2.38,2,2,1,3
1379,2.25,2.4,100,500,11,46,21,13,7,2,0,0,0,2.65,2,2,2,3
1380,2.25,2.4,100,600,31,29,13,15,10,2,0,0,0,2.5,2,1,1,4
1381,2.25,2.4,100,700,26,38,17,9,5,2,0,3,0,2.5,2,2,1,3
1382,2.3,2.15,100,200,0,52,27,9,3,4,4,1,0,2.96,2,2,2,3
1383,2.3,2.15,100,300,0,50,26,15,3,5,0,1,0,2.91,2.5,2,2,3
1384,2.3,2.15,100,400,0,48,28,12,8,1,1,2,0,2.97,3,2,2,3
1385,2.3,2.15,100,500,0,63,13,10,4,2,3,5,0,2.98,2,2,2,3
1386,2.3,2.15,100,600,0,51,29,11,3,3,2,1,0,2.88,2,2,2,3
1387,2.3,2.15,100,700,0,49,28,11,3,4,4,1,0,3.01,3,2,2,3
1388,2.3,2.2,100,200,0,45,31,13,8,1,1,1,0,2.96,3,2,2,3
1389,2.3,2.2,100,300,0,46,26,13,5,6,2,2,0,3.13,3,2,2,4
1390,2.3,2.2,100,400,0,55,21,11,9,4,0,0,0,2.86,2,2,2,3
1391,2.3,2.2,100,500,0,54,20,13,5,4,1,3,0,3,2,2,2,4
1392,2.3,2.2,100,600,0,51,21,16,4,3,2,3,0,3.05,2,2,2,4
1393,2.3,2.2,100,700,0,51,24,14,7,1,2,1,0,2.93,2,2,2,3.25
1394,2.3,2.25,100,200,0,51,25,12,7,4,1,0,0,2.91,2,2,2,3
1395,2.3,2.25,100,300,0,51,28,8,5,5,2,1,0,2.95,2,2,2,3
1396,2.3,2.25,100,400,0,42,31,10,8,3,2,4,0,3.21,3,2,2,4
1397,2.3,2.25,100,500,0,48,25,14,8,1,3,1,0,3.02,3,2,2,4
1398,2.3,2.25,100,600,0,50,24,11,7,2,3,3,0,3.08,2.5,2,2,4
1399,2.3,2.25,100,700,0,59,20,11,5,3,0,2,0,2.81,2,2,2,3
1400,2.3,2.35,100,200,22,33,26,12,5,1,1,0,0,2.52,2,2,2,3
1401,2.3,2.35,100,300,27,40,16,8,4,3,1,1,0,2.4,2,2,1,3
1402,2.3,2.35,100,400,28,33,16,13,3,4,2,1,0,2.55,2,2,1,3
1403,2.3,2.35,100,500,22,33,24,13,4,1,1,2,0,2.61,2,2,2,3
1404,2.3,2.35,100,600,29,38,13,8,3,6,1,2,0,2.5,2,2,1,3
1405,2.3,2.35,100,700,26,33,20,9,9,3,0,0,0,2.51,2,2,1,3
1406,2.3,2.4,100,200,23,36,23,12,2,2,1,1,0,2.49,2,2,2,3
1407,2.3,2.4,100,300,25,38,16,11,9,0,0,1,0,2.46,2,2,1.75,3
1408,2.3,2.4,100,400,24,43,14,10,4,1,2,2,0,2.48,2,2,2,3
1409,2.3,2.4,100,500,26,35,13,14,6,3,1,2,0,2.62,2,2,1,4
1410,2.3,2.4,100,600,27,45,15,7,3,2,1,0,0,2.24,2,2,1,3
1411,2.3,2.4,100,700,30,28,16,10,8,6,0,2,0,2.66,2,1,1,4
1412,2.3,2.45,100,200,51,25,13,5,3,2,0,1,0,1.95,1,1,1,2
1413,2.3,2.45,100,300,30,37,16,15,1,1,0,0,0,2.23,2,2,1,3
1414,2.3,2.45,100,400,28,35,18,9,6,3,0,1,0,2.44,2,2,1,3
1415,2.3,2.45,100,500,25,31,22,11,9,1,0,1,0,2.56,2,2,1.75,3
1416,2.3,2.45,100,600,20,39,25,12,3,0,0,1,0,2.44,2,2,2,3
1417,2.3,2.45,100,700,24,37,21,9,6,2,1,0,0,2.46,2,2,2,3
1418,2.35,2.2,100,200,0,47,23,12,4,8,3,3,0,3.24,3,2,2,4
1419,2.35,2.2,100,300,0,54,25,8,7,2,2,2,0,2.92,2,2,2,3
1420,2.35,2.2,100,400,0,45,23,19,8,1,3,1,0,3.1,3,2,2,4
1421,2.35,2.2,100,500,0,46,25,14,5,6,2,2,0,3.14,3,2,2,4
1422,2.35,2.2,100,600,0,40,28,18,7,4,0,3,0,3.19,3,2,2,4
1423,2.35,2.2,100,700,0,50,23,10,6,7,1,3,0,3.12,2.5,2,2,4
1424,2.35,2.25,100,200,0,47,18,19,8,6,1,1,0,3.15,3,2,2,4
1425,2.35,2.25,100,300,0,59,24,9,4,0,2,2,0,2.76,2,2,2,3
1426,2.35,2.25,100,400,0,52,24,11,9,1,2,1,0,2.93,2,2,2,3
1427,2.35,2.25,100,500,0,49,25,13,6,1,3,3,0,3.06,3,2,2,4
1428,2.35,2.25,100,600,0,44,30,14,4,5,1,2,0,3.07,3,2,2,4
1429,2.35,2.25,100,700,0,55,24,10,3,2,2,4,0,2.95,2,2,2,3
1430,2.35,2.3,100,200,0,49,25,13,7,4,0,2,0,3,3,2,2,4
1431,2.35,2.3,100,300,0,45,24,11,10,5,3,2,0,3.23,3,2,2,4
1432,2.35,2.3,100,400,0,57,23,12,3,3,1,1,0,2.79,2,2,2,3
1433,2.35,2.3,100,500,0,52,26,11,6,4,0,1,0,2.88,2,2,2,3
1434,2.35,2.3,100,600,0,49,22,16,8,2,2,1,0,3.02,3,2,2,4
1435,2.35,2.3,100,700,0,57,21,11,8,2,0,1,0,2.81,2,2,2,3
1436,2.35,2.4,100,200,30,32,20,12,2,3,0,1,0,2.38,2,2,1,3
1437,2.35,2.4,100,300,11,49,24,10,2,2,1,1,0,2.58,2,2,2,3
1438,2.35,2.4,100,400,25,39,24,7,3,1,0,1,0,2.32,2,2,1.75,3
1439,2.35,2.4,100,500,28,37,14,8,4,5,2,2,0,2.56,2,2,1,3
1440,2.35,2.4,100,600,29,42,18,5,4,2,0,0,0,2.19,2,2,1,3
1441,2.35,2.4,100,700,29,36,17,9,4,3,1,1,0,2.41,2,2,1,3
1442,2.35,2.45,100,200,23,38,22,12,2,1,1,1,0,2.44,2,2,2,3
1443,2.35,2.45,100,300,22,34,26,7,7,1,2,1,0,2.59,2,2,2,3
1444,2.35,2.45,100,400,26,33,23,7,7,1,2,1,0,2.52,2,2,1,3
1445,2.35,2.45,100,500,26,31,16,13,8,4,0,2,0,2.68,2,2,1,4
1446,2.35,2.45,100,600,26,38,17,10,7,2,0,0,0,2.4,2,2,1,3
1447,2.35,2.45,100,700,17,44,18,8,7,4,2,0,0,2.64,2,2,2,3
1448,2.35,2.5,100,200,49,29,11,8,1,1,0,1,0,1.91,2,1,1,2
1449,2.35,2.5,100,300,25,40,21,6,6,2,0,0,0,2.34,2,2,1.75,3
1450,2.35,2.5,100,400,22,33,28,7,6,1,2,1,0,2.58,2,2,2,3
1451,2.35,2.5,100,500,27,43,16,7,5,1,0,1,0,2.28,2,2,1,3
1452,2.35,2.5,100,600,26,38,19,5,5,3,1,3,0,2.53,2,2,1,3
1453,2.35,2.5,100,700,18,39,17,14,5,3,3,1,0,2.75,2,2,2,4
1454,2.4,2.25,100,200,0,59,21,12,5,1,0,2,0,2.76,2,2,2,3
1455,2.4,2.25,100,300,0,55,23,12,7,2,1,0,0,2.81,2,2,2,3
1456,2.4,2.25,100,400,0,55,21,12,8,3,0,1,0,2.87,2,2,2,3
1457,2.4,2.25,100,500,0,51,29,13,2,1,3,1,0,2.86,2,2,2,3
1458,2.4,2.25,100,600,0,52,23,11,8,4,1,1,0,2.96,2,2,2,3.25
1459,2.4,2.25,100,700,0,53,20,11,10,5,0,1,0,2.98,2,2,2,4
1460,2.4,2.3,100,200,0,49,28,12,5,3,0,3,0,2.97,3,2,2,3
1461,2.4,2.3,100,300,0,55,17,13,6,5,2,2,0,3.03,2,2,2,4
1462,2.4,2.3,100,400,0,50,24,16,8,1,1,0,0,2.89,2.5,2,2,4
1463,2.4,2.3,100,500,0,48,30,12,5,4,1,0,0,2.9,3,2,2,3
1464,2.4,2.3,100,600,0,46,25,13,7,7,0,2,0,3.12,3,2,2,4
1465,2.4,2.3,100,700,0,55,18,10,8,6,2,1,0,3.02,2,2,2,4
1466,2.4,2.35,100,200,0,56,18,10,9,3,3,1,0,2.98,2,2,2,4
1467,2.4,2.35,100,300,0,46,16,23,12,2,1,0,0,3.11,3,2,2,4
1468,2.4,2.35,100,400,0,60,19,10,4,3,2,2,0,2.85,2,2,2,3
1469,2.4,2.35,100,500,0,49,25,13,8,3,1,1,0,2.98,3,2,2,4
1470,2.4,2.35,100,600,0,52,24,12,9,3,0,0,0,2.87,2,2,2,3
1471,2.4,2.35,100,700,0,49,25,14,4,2,2,4,0,3.07,3,2,2,4
1472,2.4,2.45,100,200,29,38,15,6,6,1,2,3,0,2.48,2,2,1,3
1473,2.4,2.45,100,300,18,43,16,8,10,2,2,1,0,2.68,2,2,2,3
1474,2.4,2.45,100,400,20,36,21,10,8,1,2,2,0,2.71,2,2,2,3
1475,2.4,2.45,100,500,23,43,18,9,4,2,1,0,0,2.38,2,2,2,3
1476,2.4,2.45,100,600,17,50,14,10,4,1,1,3,0,2.56,2,2,2,3
1477,2.4,2.45,100,700,29,39,17,6,6,0,0,3,0,2.36,2,2,1,3
1478,2.4,2.5,100,200,20,38,22,10,5,4,1,0,0,2.58,2,2,2,3
1479,2.4,2.5,100,300,21,42,15,11,6,2,2,1,0,2.58,2,2,2,3
1480,2.4,2.5,100,400,24,36,18,10,9,0,1,2,0,2.58,2,2,2,3
1481,2.4,2.5,100,500,27,41,18,7,6,0,1,0,0,2.28,2,2,1,3
1482,2.4,2.5,100,600,14,48,19,11,3,2,2,1,0,2.6,2,2,2,3
1483,2.4,2.5,100,700,27,41,10,14,3,2,3,0,0,2.43,2,2,1,3
1484,2.4,2.55,100,200,48,25,14,6,6,1,0,0,0,2,2,1,1,3
1485,2.4,2.55,100,300,25,28,24,10,8,4,1,0,0,2.64,2,2,1.75,3
1486,2.4,2.55,100,400,23,34,26,8,5,2,0,2,0,2.54,2,2,2,3
1487,2.4,2.55,100,500,22,41,20,11,1,1,0,4,0,2.51,2,2,2,3
1488,2.4,2.55,100,600,25,44,14,13,1,1,1,1,0,2.33,2,2,1.75,3
1489,2.4,2.55,100,700,31,31,17,13,1,5,1,1,0,2.46,2,1,1,3
1490,2.45,2.3,100,200,0,53,20,15,2,3,3,4,0,3.07,2,2,2,4
1491,2.45,2.3,100,300,0,56,25,8,6,2,3,0,0,2.82,2,2,2,3
1492,2.45,2.3,100,400,0,53,25,9,8,1,1,3,0,2.94,2,2,2,3
1493,2.45,2.3,100,500,0,48,25,20,3,3,1,0,0,2.91,3,2,2,4
1494,2.45,2.3,100,600,0,55,19,11,9,5,1,0,0,2.93,2,2,2,4
1495,2.45,2.3,100,700,0,53,23,6,11,5,1,1,0,2.99,2,2,2,3
1496,2.45,2.35,100,200,0,53,21,13,8,2,1,2,0,2.96,2,2,2,4
1497,2.45,2.35,100,300,0,54,25,10,4,4,3,0,0,2.88,2,2,2,3
1498,2.45,2.35,100,400,0,51,23,14,3,6,2,1,0,3,2,2,2,4
1499,2.45,2.35,100,500,0,56,24,11,4,2,1,2,0,2.83,2,2,2,3
1500,2.45,2.35,100,600,0,51,20,13,4,5,6,1,0,3.14,2,2,2,4
1501,2.45,2.35,100,700,0,46,30,8,8,6,1,1,0,3.05,3,2,2,3
1502,2.45,2.4,100,200,0,53,23,8,10,3,1,2,0,2.98,2,2,2,3
1503,2.45,2.4,100,300,0,51,29,11,7,1,1,0,0,2.81,2,2,2,3
1504,2.45,2.4,100,400,0,52,19,15,3,6,2,3,0,3.1,2,2,2,4
1505,2.45,2.4,100,500,0,49,29,13,3,3,1,2,0,2.93,3,2,2,3
1506,2.45,2.4,100,600,0,49,21,15,8,3,1,3,0,3.1,3,2,2,4
1507,2.45,2.4,100,700,0,40,30,19,2,4,2,3,0,3.18,3,2,2,4
1508,2.45,2.5,100,200,23,40,16,10,4,4,2,1,0,2.57,2,2,2,3
1509,2.45,2.5,100,300,19,39,22,6,6,3,3,2,0,2.72,2,2,2,3
1510,2.45,2.5,100,400,29,34,17,7,5,3,4,1,0,2.55,2,2,1,3
1511,2.45,2.5,100,500,23,45,16,12,1,0,1,2,0,2.37,2,2,2,3
1512,2.45,2.5,100,600,19,36,28,4,6,3,2,2,0,2.69,2,2,2,3
1513,2.45,2.5,100,700,25,42,17,8,4,1,2,1,0,2.4,2,2,1.75,3
1514,2.45,2.55,100,200,21,33,23,16,5,1,0,1,0,2.59,2,2,2,3
1515,2.45,2.55,100,300,28,39,16,11,4,0,0,2,0,2.34,2,2,1,3
1516,2.45,2.55,100,400,26,34,20,11,7,1,0,1,0,2.47,2,2,1,3
1517,2.45,2.55,100,500,26,36,19,10,4,2,2,1,0,2.49,2,2,1,3
1518,2.45,2.55,100,600,23,30,26,11,8,0,1,1,0,2.6,2,2,2,3
1519,2.45,2.55,100,700,25,35,25,10,4,0,1,0,0,2.37,2,2,1.75,3
1520,2.45,2.6,100,200,51,21,16,4,4,1,1,2,0,2.06,1,1,1,3
1521,2.45,2.6,100,300,32,39,11,8,6,1,1,2,0,2.34,2,2,1,3
1522,2.45,2.6,100,400,29,38,15,12,3,3,0,0,0,2.31,2,2,1,3
1523,2.45,2.6,100,500,25,31,22,8,3,3,0,8,0,2.82,2,2,1.75,3
1524,2.45,2.6,100,600,17,37,27,5,7,4,2,1,0,2.73,2,2,2,3
1525,2.45,2.6,100,700,23,41,14,14,3,2,2,1,0,2.52,2,2,2,3
1526,2.5,2.35,100,200,0,47,21,17,6,2,4,3,0,3.19,3,2,2,4
1527,2.5,2.35,100,300,0,51,21,12,5,2,2,7,0,3.2,2,2,2,4
1528,2.5,2.35,100,400,0,48,24,17,7,3,0,1,0,2.97,3,2,2,4
1529,2.5,2.35,100,500,0,50,25,12,3,4,0,6,0,3.1,2.5,2,2,3.25
1530,2.5,2.35,100,600,0,44,27,15,6,4,2,2,0,3.13,3,2,2,4
1531,2.5,2.35,100,700,0,49,25,13,6,2,2,3,0,3.05,3,2,2,4
1532,2.5,2.4,100,200,0,60,19,12,5,1,2,1,0,2.78,2,2,2,3
1533,2.5,2.4,100,300,0,51,25,10,5,4,3,2,0,3.03,2,2,2,3
1534,2.5,2.4,100,400,0,60,21,9,5,1,2,2,0,2.8,2,2,2,3
1535,2.5,2.4,100,500,0,44,21,19,10,2,2,2,0,3.19,3,2,2,4
1536,2.5,2.4,100,600,0,53,22,15,3,2,2,3,0,2.97,2,2,2,3.25
1537,2.5,2.4,100,700,0,47,27,9,11,5,1,0,0,3.03,3,2,2,4
1538,2.5,2.45,100,200,0,47,27,11,8,4,3,0,0,3.04,3,2,2,4
1539,2.5,2.45,100,300,0,46,24,17,8,1,2,2,0,3.08,3,2,2,4
1540,2.5,2.45,100,400,0,50,27,9,9,4,1,0,0,2.93,2.5,2,2,3
1541,2.5,2.45,100,500,24,45,14,8,2,3,2,2,0,2.46,2,2,2,3
1542,2.5,2.45,100,600,32,36,20,7,5,0,0,0,0,2.17,2,2,1,3
1543,2.5,2.45,100,700,28,33,20,8,8,3,0,0,0,2.44,2,2,1,3
1544,2.5,2.55,100,200,20,36,16,13,5,5,3,2,0,2.84,2,2,2,4
1545,2.5,2.55,100,300,15,45,18,12,5,2,1,2,0,2.67,2,2,2,3
1546,2.5,2.55,100,400,28,34,17,16,4,1,0,0,0,2.37,2,2,1,3
1547,2.5,2.55,100,500,27,38,20,9,1,2,0,3,0,2.4,2,2,1,3
1548,2.5,2.55,100,600,17,39,16,14,9,1,2,2,0,2.8,2,2,2,4
1549,2.5,2.55,100,700,24,34,24,7,6,1,3,1,0,2.57,2,2,2,3
1550,2.5,2.6,100,200,26,37,19,9,2,4,0,3,0,2.51,2,2,1,3
1551,2.5,2.6,100,300,21,28,25,12,10,2,1,1,0,2.77,3,2,2,4
1552,2.5,2.6,100,400,25,47,17,3,5,2,1,0,0,2.26,2,2,1.75,3
1553,2.5,2.6,100,500,28,41,15,9,2,4,0,1,0,2.33,2,2,1,3
1554,2.5,2.6,100,600,29,28,24,9,7,2,0,1,0,2.48,2,1,1,3
1555,2.5,2.6,100,700,26,44,15,9,2,2,0,2,0,2.33,2,2,1,3
1556,2.5,2.65,100,200,55,24,13,4,4,0,0,0,0,1.78,1,1,1,2
1557,2.5,2.65,100,300,47,18,16,10,6,0,1,2,0,2.24,2,1,1,3
1558,2.5,2.65,100,400,24,44,14,10,5,3,0,0,0,2.37,2,2,2,3
1559,2.5,2.65,100,500,30,42,13,8,5,1,0,1,0,2.24,2,2,1,3
